*******************************************************

GPSlogger
Writing to GPSLOG61.TXT
Ready!
$GPGGA,190926.439,,,,,0,00,,,M,0.0,M,,0000*5D
#4128
X2,329
Y2,342
Z2,344
Time,533668
X1,504
X2,328
Y2,341
Z2,343
Time,533715
X1,504
X2,350
Y2,364
Z2,366
Time,533763
X1,502
X2,351
Y2,365
Z2,368
Time,533810
X1,504
X2,333
Y2,346
Z2,348
Time,533856
X1,504
X2,330
Y2,343
Z2,345
Time,533903
X1,504
X2,330
Y2,343
Z2,345
Time,533950
X1,504
X2,329
Y2,342
Z2,344
Time,533997
X1,504
X2,351
Y2,366
Z2,368
Time,534043
X1,504
X2,353
Y2,367
Z2,369
Time,534090
X1,503
X2,331
Y2,344
Z2,346
Time,534137
X1,504
X2,330
Y2,343
Z2,345
Time,534184
X1,504
X2,329
Y2,342
Z2,344
Time,534231
X1,504
X2,330
Y2,344
Z2,345
Time,534292
X1,504
X2,332
Y2,345
Z2,346
Time,534319
X1,504
X2,330
Y2,344
Z2,346
Time,534336
Pressure,-32651
Temperature,15
Altitude,244
Time,534432
X1,505
X2,352
Y2,366
Z2,368
Time,534454
X1,505
X2,334
Y2,348
Z2,350
Time,534501
X1,503
X2,330
Y2,344
Z2,346
Time,534548
X1,503
X2,330
Y2,344
Z2,345
Time,534610
X1,505
X2,330
Y2,343
Z2,345
Time,534641
X1,504
X2,330
Y2,343
Z2,345
Time,534688
X1,504
X2,350
Y2,365
Z2,367
Time,534734
X1,507
X2,347
Y2,359
Z2,360
Time,534781
X1,504
X2,331
Y2,344
Z2,346
Time,534829
X1,504
X2,330
Y2,343
Z2,345
Time,534876
X1,504
X2,329
Y2,343
Z2,345
Time,534922
X1,504
X2,329
Y2,343
Z2,345
Time,534969
X1,504
X2,352
Y2,366
Z2,368
Time,535016
X1,504
X2,354
Y2,368
Z2,371
Time,535062
X1,504
X2,331
Y2,345
Z2,347
Time,535109
X1,504
X2,330
Y2,343
Z2,345
Time,535156
X1,503
X2,331
Y2,344
Z2,346
Time,535224
X1,503
X2,352
Y2,366
Z2,370
Time,535257
X1,504
X2,333
Y2,347
Z2,348
Time,535273
X1,504
X2,331
Y2,345
Z2,347
$GPGGA,191842.685,,,,,0,00,,,M,0.0,M,,0000*5A
#535347
Time,535358
Pressure,-32646
Temperature,15
Altitude,244
Time,535457
X1,504
X2,351
Y2,366
Z2,368
Time,535484
X1,504
X2,353
Y2,368
Z2,370
Time,535530
X1,504
X2,331
Y2,346
Z2,348
Time,535577
X1,504
X2,330
Y2,344
Z2,345
Time,535624
X1,504
X2,331
Y2,344
Z2,346
Time,535670
X1,504
X2,330
Y2,343
Z2,345
Time,535717
X1,504
X2,352
Y2,367
Z2,369
Time,535764
X1,500
X2,349
Y2,363
Z2,366
Time,535811
X1,503
X2,333
Y2,347
Z2,349
Time,535858
X1,504
X2,329
Y2,343
Z2,345
Time,535905
X1,504
X2,329
Y2,342
Z2,343
Time,535952
X1,504
X2,329
Y2,342
Z2,345
Time,536012
X1,503
X2,352
Y2,366
Z2,369
Time,536045
X1,504
X2,354
Y2,369
Z2,371
Time,536092
X1,504
X2,331
Y2,345
Z2,347
Time,536138
X1,504
X2,333
Y2,346
Z2,348
Time,536198
X1,503
X2,328
Y2,341
Z2,343
Time,536218
X1,504
X2,351
Y2,365
Z2,367
Time,536244
X1,502
X2,339
Y2,355
Z2,358
Time,536291
X1,504
X2,334
Y2,347
Z2,349
Time,536338
Pressure,-32648
Temperature,15
Altitude,244
Time,536428
X1,504
X2,352
Y2,366
Z2,368
Time,536455
X1,504
X2,353
Y2,367
Z2,369
Time,536502
X1,504
X2,331
Y2,344
Z2,346
Time,536547
X1,503
X2,328
Y2,341
Z2,342
Time,536596
X1,504
X2,330
Y2,344
Z2,346
Time,536642
X1,504
X2,329
Y2,342
Z2,345
Time,536689
X1,504
X2,351
Y2,365
Z2,367
Time,536736
X1,505
X2,338
Y2,351
Z2,352
Time,536782
X1,504
X2,332
Y2,346
Z2,348
Time,536829
X1,504
X2,330
Y2,343
Z2,345
Time,536877
X1,504
X2,330
Y2,343
Z2,345
Time,536924
X1,504
X2,329
Y2,343
Z2,345
Time,536970
X1,504
X2,353
Y2,368
Z2,370
Time,537017
X1,504
X2,354
Y2,368
Z2,370
Time,537064
X1,503
X2,330
Y2,343
Z2,345
Time,537122
X1,504
X2,329
Y2,342
Z2,344
Time,537167
X1,504
X2,328
Y2,342
Z2,344
Time,537184
X1,504
X2,350
Y2,364
Z2,366
Time,537216
X1,504
X2,336
Y2,349
Z2,351
Time,537279
X1,504
X2,333
Y2,346
Z2,349
~$GPGGA,191846.680,,,,,0,00,,,M,0.0,M,,0000*5B
#538113
Time,538114
Pressure,-32651
Temperature,16
Altitude,244
Time,538205
X1,504
X2,348
Y2,362
Z2,364
Time,538231
X1,504
X2,330
Y2,343
Z2,346
Time,538278
X1,504
X2,331
Y2,344
Z2,347
Time,538324
X1,504
X2,329
Y2,343
Z2,345
Time,538372
X1,504
X2,328
Y2,342
Z2,344
Time,538419
X1,504
X2,329
Y2,342
Z2,344
Time,538465
X1,504
X2,349
Y2,364
Z2,365
Time,538512
X1,505
X2,336
Y2,349
Z2,351
Time,538559
X1,504
X2,332
Y2,345
Z2,347
Time,538606
X1,504
X2,330
Y2,343
Z2,345
Time,538652
X1,504
X2,330
Y2,343
Z2,345
Time,538699
X1,504
X2,329
Y2,343
Z2,345
Time,538746
X1,504
X2,350
Y2,365
Z2,367
Time,538792
X1,504
X2,355
Y2,369
Z2,371
Time,538840
X1,504
X2,330
Y2,344
Z2,346
Time,538887
X1,504
X2,329
Y2,343
Z2,345
Time,538934
X1,504
X2,330
Y2,343
Z2,345
Time,538980
X1,504
X2,332
Y2,345
Z2,347
Time,539044
X1,504
X2,333
Y2,346
Z2,348
Time,539075
X1,503
X2,331
Y2,344
Z2,346
Time,539091
Pressure,-32652
Temperature,16
Altitude,244
Time,539183
X1,506
X2,336
Y2,350
Z2,352
Time,539209
X1,504
X2,353
Y2,368
Z2,370
Time,539256
X1,504
X2,331
Y2,345
Z2,347
Time,539302
X1,504
X2,330
Y2,343
Z2,345
Time,539350
X1,504
X2,330
Y2,344
Z2,346
Time,539397
X1,504
X2,330
Y2,343
Z2,345
Time,539447
X1,505
X2,352
Y2,366
Z2,368
Time,539490
X1,505
X2,338
Y2,351
Z2,352
Time,539537
X1,504
X2,333
Y2,346
Z2,348
Time,539584
X1,504
X2,331
Y2,344
Z2,346
Time,539630
X1,504
X2,331
Y2,344
Z2,346
Time,539677
X1,504
X2,329
Y2,342
Z2,344
Time,539724
X1,504
X2,351
Y2,366
Z2,368
Time,539770
X1,507
X2,340
Y2,354
Z2,355
Time,539817
X1,504
X2,330
Y2,344
Z2,346
Time,539865
X1,504
X2,330
Y2,343
Z2,345
Time,539912
X1,503
X2,330
Y2,344
Z2,346
Time,539958
X1,504
X2,331
Y2,344
Z2,346
Time,540015
X1,503
X2,332
Y2,346
Z2,346
Time,540040
X1,504
X2,331
Y2,344
Z2,346
$GPGGA,191847.680,,,,,0,00,,,M,0.0,M,,0000*5A
#540098
Time,540109
Pressure,-32649
Temperature,16
Altitude,244
Time,540209
X1,504
X2,350
Y2,365
Z2,367
Time,540235
X1,504
X2,354
Y2,368
Z2,370
Time,540282
X1,504
X2,334
Y2,348
Z2,350
Time,540329
X1,504
X2,330
Y2,343
Z2,345
Time,540376
X1,504
X2,330
Y2,343
Z2,345
Time,540423
X1,504
X2,330
Y2,344
Z2,345
Time,540470
X1,504
X2,350
Y2,364
Z2,366
Time,540516
X1,508
X2,345
Y2,357
Z2,359
Time,540563
X1,504
X2,332
Y2,345
Z2,347
Time,540610
X1,504
X2,330
Y2,344
Z2,346
Time,540657
X1,504
X2,330
Y2,344
Z2,345
Time,540703
X1,504
X2,329
Y2,343
Z2,345
Time,540750
X1,504
X2,352
Y2,366
Z2,369
Time,540813
X1,504
X2,332
Y2,346
Z2,347
Time,540844
X1,504
X2,331
Y2,345
Z2,347
Time,540891
X1,504
X2,333
Y2,346
Z2,348
Time,540953
X1,504
X2,329
Y2,342
Z2,344
Time,540981
X1,504
X2,353
Y2,367
Z2,369
Time,541002
X1,506
X2,352
Y2,366
Z2,368
Time,541042
X1,504
X2,334
Y2,348
Z2,349
Time,541088
Pressure,-32653
Temperature,16
Altitude,244
Time,541180
X1,504
X2,351
Y2,366
Z2,368
Time,541207
X1,508
X2,339
Y2,352
Z2,354
Time,541253
X1,503
X2,332
Y2,345
Z2,347
Time,541300
X1,503
X2,331
Y2,345
Z2,346
Time,541347
X1,504
X2,331
Y2,345
Z2,346
Time,541393
X1,504
X2,330
Y2,343
Z2,345
Time,541441
X1,505
X2,353
Y2,367
Z2,369
Time,541488
X1,504
X2,354
Y2,368
Z2,371
Time,541534
X1,504
X2,334
Y2,347
Z2,350
Time,541581
X1,504
X2,330
Y2,343
Z2,345
Time,541628
X1,504
X2,329
Y2,342
Z2,344
Time,541675
X1,503
X2,330
Y2,343
Z2,345
Time,541721
X1,504
X2,351
Y2,365
Z2,367
Time,541768
X1,504
X2,354
Y2,368
Z2,370
Time,541815
X1,504
X2,332
Y2,345
Z2,347
Time,541861
X1,504
X2,333
Y2,346
Z2,348
Time,541921
X1,503
X2,328
Y2,341
Z2,343
Time,541941
X1,504
X2,351
Y2,366
Z2,368
Time,541967
X1,499
X2,345
Y2,360
Z2,363
Time,542014
X1,504
X2,334
Y2,348
Z2,350
~$GPGGA,191851.685,,,,,0,00,,,M,0.0,M,,0000*58
#542896
Time,542897
Pressure,-32647
Temperature,16
Altitude,244
Time,542988
X1,504
X2,349
Y2,364
Z2,366
Time,543016
X1,503
X2,330
Y2,344
Z2,346
Time,543063
X1,504
X2,328
Y2,342
Z2,344
Time,543109
X1,503
X2,329
Y2,342
Z2,344
Time,543156
X1,504
X2,329
Y2,342
Z2,344
Time,543203
X1,504
X2,329
Y2,343
Z2,344
Time,543250
X1,504
X2,353
Y2,366
Z2,368
Time,543296
X1,499
X2,347
Y2,362
Z2,365
Time,543343
X1,504
X2,333
Y2,346
Z2,348
Time,543395
X1,505
X2,330
Y2,343
Z2,345
Time,543435
X1,504
X2,330
Y2,343
Z2,345
Time,543482
X1,503
X2,330
Y2,343
Z2,345
Time,543529
X1,504
X2,352
Y2,366
Z2,368
Time,543576
X1,504
X2,353
Y2,368
Z2,370
Time,543623
X1,504
X2,330
Y2,344
Z2,345
Time,543670
X1,504
X2,329
Y2,343
Z2,344
Time,543716
X1,504
X2,330
Y2,344
Z2,345
Time,543763
X1,503
X2,332
Y2,346
Z2,348
Time,543822
X1,504
X2,331
Y2,345
Z2,347
Time,543846
X1,504
X2,331
Y2,344
Z2,346
Time,543867
Pressure,-32652
Temperature,16
Altitude,245
Time,543963
X1,504
X2,353
Y2,368
Z2,370
Time,543985
X1,504
X2,353
Y2,368
Z2,370
Time,544032
X1,503
X2,332
Y2,346
Z2,347
Time,544078
X1,504
X2,330
Y2,343
Z2,345
Time,544125
X1,504
X2,329
Y2,343
Z2,345
Time,544173
X1,503
X2,331
Y2,344
Z2,346
Time,544219
X1,504
X2,350
Y2,364
Z2,366
Time,544266
X1,507
X2,348
Y2,360
Z2,361
Time,544313
X1,504
X2,333
Y2,346
Z2,347
Time,544375
X1,503
X2,331
Y2,345
Z2,347
Time,544406
X1,504
X2,330
Y2,344
Z2,346
Time,544457
X1,505
X2,330
Y2,342
Z2,344
Time,544499
X1,504
X2,352
Y2,366
Z2,368
Time,544546
X1,504
X2,353
Y2,368
Z2,370
Time,544593
X1,504
X2,333
Y2,346
Z2,349
Time,544641
X1,503
X2,330
Y2,344
Z2,345
Time,544687
X1,504
X2,330
Y2,344
Z2,346
Time,544751
X1,504
X2,353
Y2,367
Z2,370
Time,544791
X1,503
X2,333
Y2,346
Z2,348
Time,544807
X1,504
X2,332
Y2,346
Z2,347
$GPGGA,191852.685,,,,,0,00,,,M,0.0,M,,0000*5B
#544877
Time,544888
Pressure,-32652
Temperature,16
Altitude,243
Time,544988
X1,500
X2,343
Y2,358
Z2,361
Time,545014
X1,504
X2,353
Y2,368
Z2,370
Time,545061
X1,503
X2,333
Y2,347
Z2,349
Time,545108
X1,504
X2,330
Y2,344
Z2,346
Time,545155
X1,503
X2,333
Y2,347
Z2,348
Time,545202
X1,504
X2,331
Y2,344
Z2,346
Time,545249
X1,504
X2,353
Y2,367
Z2,369
Time,545295
X1,504
X2,354
Y2,368
Z2,370
Time,545342
X1,504
X2,331
Y2,345
Z2,347
Time,545389
X1,504
X2,330
Y2,344
Z2,346
Time,545436
X1,504
X2,330
Y2,344
Z2,346
Time,545482
X1,504
X2,330
Y2,343
Z2,345
Time,545529
X1,504
X2,353
Y2,367
Z2,369
Time,545576
X1,504
X2,354
Y2,368
Z2,371
Time,545623
X1,504
X2,331
Y2,345
Z2,347
Time,545670
X1,504
X2,331
Y2,345
Z2,347
Time,545741
X1,504
X2,348
Y2,363
Z2,365
Time,545763
X1,504
X2,353
Y2,368
Z2,370
Time,545779
X1,504
X2,353
Y2,367
Z2,370
Time,545823
X1,504
X2,333
Y2,346
Z2,348
Time,545870
Pressure,-32656
Temperature,16
Altitude,244
Time,545961
X1,504
X2,351
Y2,365
Z2,367
Time,545988
X1,503
X2,354
Y2,368
Z2,369
Time,546035
X1,504
X2,332
Y2,346
Z2,347
Time,546081
X1,504
X2,330
Y2,344
Z2,346
Time,546128
X1,504
X2,330
Y2,344
Z2,346
Time,546176
X1,504
X2,330
Y2,344
Z2,346
Time,546222
X1,504
X2,352
Y2,366
Z2,369
Time,546269
X1,504
X2,336
Y2,349
Z2,351
Time,546316
X1,504
X2,333
Y2,347
Z2,348
Time,546363
X1,504
X2,331
Y2,344
Z2,346
Time,546409
X1,504
X2,332
Y2,346
Z2,347
Time,546456
X1,504
X2,330
Y2,343
Z2,345
Time,546503
X1,503
X2,351
Y2,365
Z2,367
Time,546549
X1,504
X2,354
Y2,369
Z2,371
Time,546594
X1,504
X2,329
Y2,342
Z2,344
Time,546666
X1,503
X2,330
Y2,344
Z2,346
Time,546699
X1,504
X2,330
Y2,344
Z2,346
Time,546715
X1,504
X2,350
Y2,364
Z2,366
Time,546748
X1,508
X2,338
Y2,352
Z2,353
Time,546795
X1,504
X2,334
Y2,347
Z2,349
~$GPGGA,191856.680,,,,,0,00,,,M,0.0,M,,0000*5A
#547660
Time,547661
Pressure,-32652
Temperature,16
Altitude,244
Time,547753
X1,503
X2,332
Y2,345
Z2,347
Time,547780
X1,504
X2,331
Y2,344
Z2,346
Time,547826
X1,504
X2,329
Y2,343
Z2,345
Time,547894
X1,505
X2,328
Y2,342
Z2,343
Time,547920
X1,504
X2,330
Y2,344
Z2,345
Time,547966
X1,504
X2,329
Y2,343
Z2,345
Time,548014
X1,504
X2,353
Y2,367
Z2,369
Time,548061
X1,505
X2,338
Y2,351
Z2,353
Time,548107
X1,504
X2,333
Y2,346
Z2,349
Time,548154
X1,504
X2,331
Y2,344
Z2,346
Time,548201
X1,504
X2,330
Y2,344
Z2,346
Time,548247
X1,504
X2,330
Y2,344
Z2,346
Time,548294
X1,504
X2,352
Y2,366
Z2,368
Time,548341
X1,504
X2,355
Y2,369
Z2,371
Time,548388
X1,504
X2,331
Y2,345
Z2,347
Time,548434
X1,504
X2,330
Y2,343
Z2,346
Time,548482
X1,504
X2,330
Y2,344
Z2,346
Time,548529
X1,504
X2,332
Y2,346
Z2,348
Time,548594
X1,504
X2,331
Y2,344
Z2,346
Time,548624
X1,504
X2,331
Y2,344
Z2,346
Time,548641
Pressure,-32647
Temperature,16
Altitude,244
Time,548732
X1,504
X2,353
Y2,367
Z2,369
Time,548759
X1,505
X2,353
Y2,367
Z2,369
Time,548806
X1,503
X2,332
Y2,345
Z2,347
Time,548852
X1,504
X2,330
Y2,343
Z2,345
Time,548899
X1,504
X2,329
Y2,343
Z2,345
Time,548951
X1,505
X2,330
Y2,343
Z2,345
Time,548993
X1,504
X2,351
Y2,365
Z2,367
Time,549040
X1,504
X2,354
Y2,369
Z2,370
Time,549087
X1,503
X2,332
Y2,346
Z2,348
Time,549134
X1,504
X2,331
Y2,344
Z2,346
Time,549195
X1,504
X2,330
Y2,343
Z2,345
Time,549227
X1,503
X2,331
Y2,344
Z2,346
Time,549274
X1,504
X2,353
Y2,367
Z2,369
Time,549320
X1,504
X2,353
Y2,368
Z2,370
Time,549367
X1,503
X2,334
Y2,348
Z2,350
Time,549414
X1,504
X2,331
Y2,344
Z2,346
Time,549460
X1,504
X2,329
Y2,343
Z2,345
Time,549520
X1,504
X2,350
Y2,366
Z2,368
Time,549565
X1,504
X2,333
Y2,346
Z2,348
Time,549581
X1,504
X2,332
Y2,346
Z2,348
$GPGGA,191857.680,,,,,0,00,,,M,0.0,M,,0000*5B
#549651
Time,549662
Pressure,-32651
Temperature,16
Altitude,244
Time,549762
X1,504
X2,333
Y2,347
Z2,349
Time,549788
X1,505
X2,353
Y2,367
Z2,369
Time,549835
X1,504
X2,332
Y2,346
Z2,348
Time,549882
X1,503
X2,331
Y2,345
Z2,347
Time,549928
X1,504
X2,331
Y2,345
Z2,346
Time,549976
X1,504
X2,331
Y2,344
Z2,346
Time,550023
X1,505
X2,352
Y2,366
Z2,369
Time,550069
X1,504
X2,354
Y2,369
Z2,371
Time,550116
X1,503
X2,333
Y2,347
Z2,350
Time,550163
X1,504
X2,331
Y2,344
Z2,346
Time,550209
X1,504
X2,330
Y2,343
Z2,344
Time,550256
X1,504
X2,331
Y2,345
Z2,346
Time,550303
X1,504
X2,352
Y2,366
Z2,369
Time,550350
X1,504
X2,353
Y2,367
Z2,369
Time,550396
X1,504
X2,333
Y2,345
Z2,348
Time,550444
X1,504
X2,333
Y2,346
Z2,349
Time,550501
X1,503
X2,330
Y2,344
Z2,344
Time,550539
X1,504
X2,354
Y2,370
Z2,369
Time,550560
X1,504
X2,354
Y2,369
Z2,370
Time,550596
X1,504
X2,334
Y2,347
Z2,350
Time,550642
Pressure,-32655
Temperature,16
Altitude,244
Time,550733
X1,504
X2,352
Y2,367
Z2,369
Time,550760
X1,504
X2,337
Y2,350
Z2,353
Time,550807
X1,504
X2,332
Y2,346
Z2,347
Time,550854
X1,504
X2,331
Y2,344
Z2,347
Time,550901
X1,503
X2,330
Y2,344
Z2,346
Time,550947
X1,504
X2,330
Y2,344
Z2,346
Time,550994
X1,505
X2,350
Y2,365
Z2,368
Time,551042
X1,504
X2,355
Y2,370
Z2,371
Time,551088
X1,504
X2,332
Y2,345
Z2,346
Time,551135
X1,503
X2,331
Y2,344
Z2,347
Time,551182
X1,504
X2,332
Y2,346
Z2,347
Time,551228
X1,504
X2,330
Y2,343
Z2,345
Time,551275
X1,503
X2,353
Y2,368
Z2,370
Time,551322
X1,504
X2,353
Y2,368
Z2,370
Time,551369
X1,504
X2,332
Y2,345
Z2,347
Time,551438
X1,503
X2,328
Y2,343
Z2,345
Time,551471
X1,504
X2,330
Y2,344
Z2,345
Time,551487
X1,505
X2,350
Y2,364
Z2,366
Time,551521
X1,504
X2,355
Y2,370
Z2,371
Time,551568
X1,504
X2,333
Y2,347
Z2,349
~$GPGGA,191901.685,,,,,0,00,,,M,0.0,M,,0000*5C
#552430
Time,552431
Pressure,-32656
Temperature,16
Altitude,245
Time,552523
X1,501
X2,346
Y2,360
Z2,363
Time,552550
X1,504
X2,332
Y2,346
Z2,347
Time,552596
X1,504
X2,331
Y2,344
Z2,346
Time,552657
X1,504
X2,330
Y2,344
Z2,346
Time,552690
X1,504
X2,332
Y2,345
Z2,346
Time,552736
X1,504
X2,329
Y2,342
Z2,344
Time,552783
X1,504
X2,353
Y2,368
Z2,370
Time,552830
X1,503
X2,352
Y2,367
Z2,369
Time,552878
X1,504
X2,331
Y2,344
Z2,347
Time,552924
X1,504
X2,331
Y2,344
Z2,346
Time,552973
X1,504
X2,330
Y2,344
Z2,346
Time,553018
X1,504
X2,330
Y2,343
Z2,345
Time,553065
X1,504
X2,351
Y2,366
Z2,368
Time,553112
X1,504
X2,355
Y2,369
Z2,371
Time,553158
X1,504
X2,332
Y2,345
Z2,348
Time,553205
X1,504
X2,329
Y2,343
Z2,345
Time,553252
X1,504
X2,330
Y2,344
Z2,346
Time,553299
X1,504
X2,333
Y2,347
Z2,349
Time,553358
X1,503
X2,332
Y2,346
Z2,348
Time,553385
X1,504
X2,331
Y2,345
Z2,347
Time,553411
Pressure,-32650
Temperature,16
Altitude,244
Time,553501
X1,504
X2,352
Y2,366
Z2,368
Time,553528
X1,504
X2,335
Y2,348
Z2,350
Time,553575
X1,504
X2,331
Y2,345
Z2,347
Time,553622
X1,504
X2,331
Y2,344
Z2,346
Time,553668
X1,504
X2,330
Y2,344
Z2,346
Time,553715
X1,504
X2,330
Y2,344
Z2,346
Time,553762
X1,504
X2,350
Y2,365
Z2,367
Time,553809
X1,504
X2,335
Y2,349
Z2,350
Time,553856
X1,504
X2,332
Y2,346
Z2,348
Time,553903
X1,504
X2,331
Y2,345
Z2,347
Time,553950
X1,504
X2,331
Y2,344
Z2,346
Time,553997
X1,504
X2,330
Y2,343
Z2,345
Time,554043
X1,504
X2,353
Y2,368
Z2,370
Time,554105
X1,504
X2,335
Y2,349
Z2,350
Time,554137
X1,504
X2,334
Y2,348
Z2,350
Time,554183
X1,504
X2,331
Y2,345
Z2,346
Time,554230
X1,503
X2,331
Y2,344
Z2,346
Time,554300
X1,503
X2,349
Y2,363
Z2,369
Time,554333
X1,504
X2,334
Y2,348
Z2,350
Time,554349
X1,504
X2,333
Y2,346
Z2,348
$GPGGA,191902.680,,,,,0,00,,,M,0.0,M,,0000*5A
#554421
Time,554432
Pressure,-32649
Temperature,16
Altitude,244
Time,554536
X1,504
X2,353
Y2,368
Z2,369
Time,554558
X1,504
X2,354
Y2,369
Z2,371
Time,554605
X1,504
X2,333
Y2,347
Z2,349
Time,554652
X1,504
X2,331
Y2,344
Z2,346
Time,554698
X1,504
X2,332
Y2,345
Z2,347
Time,554745
X1,504
X2,331
Y2,344
Z2,346
Time,554792
X1,504
X2,354
Y2,368
Z2,370
Time,554839
X1,507
X2,347
Y2,360
Z2,361
Time,554886
X1,504
X2,332
Y2,345
Z2,347
Time,554933
X1,504
X2,332
Y2,345
Z2,346
Time,554979
X1,504
X2,330
Y2,343
Z2,345
Time,555026
X1,504
X2,330
Y2,344
Z2,346
Time,555073
X1,504
X2,352
Y2,367
Z2,369
Time,555120
X1,504
X2,354
Y2,369
Z2,371
Time,555166
X1,503
X2,333
Y2,346
Z2,348
Time,555213
X1,504
X2,332
Y2,346
Z2,348
Time,555277
X1,503
X2,330
Y2,344
Z2,346
Time,555304
X1,504
X2,352
Y2,366
Z2,368
Time,555321
X1,503
X2,352
Y2,367
Z2,369
Time,555365
X1,504
X2,333
Y2,347
Z2,350
Time,555412
Pressure,-32660
Temperature,16
Altitude,244
Time,555517
X1,504
X2,355
Y2,369
Z2,371
Time,555535
X1,504
X2,355
Y2,370
Z2,372
Time,555577
X1,503
X2,332
Y2,346
Z2,348
Time,555624
X1,504
X2,331
Y2,345
Z2,346
Time,555670
X1,504
X2,330
Y2,344
Z2,346
Time,555717
X1,504
X2,331
Y2,345
Z2,347
Time,555764
X1,505
X2,351
Y2,365
Z2,367
Time,555811
X1,502
X2,353
Y2,368
Z2,370
Time,555857
X1,504
X2,333
Y2,347
Z2,348
Time,555905
X1,504
X2,331
Y2,345
Z2,347
Time,555952
X1,504
X2,333
Y2,346
Z2,348
Time,555998
X1,504
X2,330
Y2,344
Z2,345
Time,556045
X1,503
X2,352
Y2,366
Z2,368
Time,556092
X1,504
X2,356
Y2,370
Z2,372
Time,556138
X1,504
X2,332
Y2,345
Z2,346
Time,556208
X1,504
X2,330
Y2,343
Z2,345
Time,556241
X1,503
X2,331
Y2,344
Z2,347
Time,556258
X1,504
X2,350
Y2,365
Z2,367
Time,556291
X1,507
X2,339
Y2,352
Z2,354
Time,556338
X1,504
X2,335
Y2,348
Z2,349
~$GPGGA,191906.680,,,,,0,00,,,M,0.0,M,,0000*5E
#557189
Time,557190
Pressure,-32650
Temperature,16
Altitude,244
Time,557281
X1,503
X2,350
Y2,365
Z2,367
Time,557307
X1,504
X2,331
Y2,345
Z2,347
Time,557355
X1,504
X2,331
Y2,345
Z2,347
Time,557401
X1,504
X2,330
Y2,344
Z2,346
Time,557448
X1,504
X2,329
Y2,342
Z2,344
Time,557495
X1,504
X2,329
Y2,343
Z2,344
Time,557541
X1,504
X2,351
Y2,366
Z2,367
Time,557832
X1,504
X2,333
Y2,347
Z2,349
Time,557849
X1,503
X2,333
Y2,346
Z2,348
Time,557872
X1,504
X2,331
Y2,345
Z2,347
Time,557919
X1,504
X2,331
Y2,344
Z2,346
Time,557966
X1,504
X2,331
Y2,345
Z2,347
Time,558012
X1,504
X2,330
Y2,344
Z2,346
Time,558059
X1,503
X2,331
Y2,345
Z2,347
Time,558137
X1,502
X2,349
Y2,366
Z2,368
Time,558164
X1,504
X2,336
Y2,349
Z2,351
Time,558181
X1,504
X2,333
Y2,347
Z2,348
Time,558214
X1,504
X2,333
Y2,347
Z2,349
Time,558261
X1,504
X2,331
Y2,344
Z2,346
Time,558308
X1,503
X2,332
Y2,345
Z2,347
Time,558354
Pressure,-32649
Temperature,16
Altitude,245
Time,558446
X1,504
X2,354
Y2,369
Z2,371
Time,558473
X1,504
X2,354
Y2,369
Z2,371
Time,558519
X1,504
X2,334
Y2,348
Z2,350
Time,558566
X1,504
X2,331
Y2,345
Z2,347
Time,558613
X1,504
X2,332
Y2,345
Z2,347
Time,558659
X1,504
X2,331
Y2,344
Z2,346
Time,558706
X1,504
X2,353
Y2,368
Z2,370
Time,558753
X1,505
X2,355
Y2,369
Z2,372
Time,558799
X1,504
X2,333
Y2,346
Z2,348
Time,558846
X1,504
X2,332
Y2,345
Z2,347
Time,558894
X1,504
X2,330
Y2,343
Z2,345
Time,558941
X1,503
X2,330
Y2,343
Z2,345
Time,558987
X1,503
X2,351
Y2,366
Z2,368
Time,559063
X1,503
X2,332
Y2,345
Z2,347
Time,559099
X1,501
X2,337
Y2,352
Z2,356
Time,559116
X1,504
X2,353
Y2,368
Z2,370
Time,559143
X1,504
X2,351
Y2,365
Z2,367
Time,559185
X1,504
X2,331
Y2,344
Z2,347
Time,559233
X1,504
X2,331
Y2,344
Z2,346
Time,559280
X1,504
X2,330
Y2,344
Z2,346
$GPGGA,191907.685,,,,,0,00,,,M,0.0,M,,0000*5A
#559365
Time,559376
Pressure,-32660
Temperature,16
Altitude,245
Time,559475
X1,504
X2,356
Y2,370
Z2,372
Time,559502
X1,504
X2,334
Y2,348
Z2,350
Time,559548
X1,503
X2,332
Y2,346
Z2,348
Time,559595
X1,504
X2,332
Y2,345
Z2,347
Time,559642
X1,504
X2,331
Y2,344
Z2,346
Time,559693
X1,505
X2,331
Y2,344
Z2,345
Time,559735
X1,504
X2,351
Y2,366
Z2,368
Time,559782
X1,505
X2,337
Y2,351
Z2,352
Time,559830
X1,504
X2,332
Y2,346
Z2,348
Time,559876
X1,504
X2,332
Y2,345
Z2,347
Time,559923
X1,504
X2,331
Y2,344
Z2,346
Time,559970
X1,503
X2,333
Y2,347
Z2,349
Time,560032
X1,508
X2,343
Y2,351
Z2,353
Time,560061
X1,504
X2,333
Y2,346
Z2,348
Time,560077
X1,504
X2,333
Y2,346
Z2,347
Time,560119
X1,504
X2,332
Y2,346
Z2,347
Time,560166
X1,503
X2,331
Y2,344
Z2,346
Time,560214
X1,504
X2,332
Y2,346
Z2,348
Time,560260
X1,504
X2,353
Y2,368
Z2,370
Time,560307
X1,504
X2,333
Y2,346
Z2,348
Time,560368
Pressure,-32652
Temperature,16
Altitude,245
Time,560459
X1,504
X2,335
Y2,349
Z2,350
Time,560486
X1,505
X2,354
